TimeStamp,X,Y,Z,TEMP,S1,S2,S3,S4,cS1,cS2,cS3,cS4
6:59:17.342,-5,13,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.342,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30254,30329
6:59:17.342,-5,14,1087,27809,24827,26244,24507,23872,30221,30292,30255,30329
6:59:17.342,-5,14,1087,27809,24827,26244,24507,23872,30221,30293,30255,30329
6:59:17.342,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30254,30329
6:59:17.342,-5,14,1087,27809,24826,26244,24507,23873,30220,30293,30255,30329
6:59:17.342,-5,14,1087,27809,24826,26244,24507,23872,30219,30293,30254,30329
6:59:17.342,-5,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.342,-5,15,1087,27809,24827,26244,24507,23873,30220,30293,30254,30330
6:59:17.342,-4,14,1087,27809,24827,26244,24507,23873,30221,30293,30254,30329
6:59:17.342,-4,14,1087,27809,24827,26244,24506,23872,30220,30292,30254,30329
6:59:17.342,-5,14,1087,27809,24826,26244,24506,23872,30220,30292,30254,30329
6:59:17.342,-6,14,1087,27809,24826,26244,24507,23873,30219,30292,30254,30329
6:59:17.342,-6,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.342,-4,14,1087,27809,24827,26244,24507,23873,30221,30293,30255,30329
6:59:17.342,-6,13,1088,27809,24827,26245,24508,23873,30220,30293,30255,30329
6:59:17.373,-6,13,1088,27809,24827,26244,24508,23873,30220,30293,30256,30329
6:59:17.373,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.373,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30328
6:59:17.373,-6,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30328
6:59:17.373,-6,13,1087,27809,24826,26244,24507,23872,30220,30293,30255,30328
6:59:17.373,-6,13,1087,27809,24826,26244,24507,23872,30219,30293,30254,30329
6:59:17.373,-6,13,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:17.373,-6,13,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.373,-6,14,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:17.373,-5,14,1087,27809,24826,26244,24507,23873,30220,30293,30254,30329
6:59:17.373,-4,14,1088,27809,24827,26245,24507,23873,30221,30294,30254,30330
6:59:17.373,-5,13,1088,27809,24827,26245,24507,23872,30220,30294,30255,30329
6:59:17.373,-4,13,1087,27809,24827,26244,24507,23872,30220,30293,30254,30329
6:59:17.373,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.373,-5,13,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:17.411,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30254,30329
6:59:17.411,-4,13,1087,27809,24827,26244,24507,23872,30221,30293,30254,30329
6:59:17.411,-5,14,1087,27809,24827,26243,24507,23872,30220,30292,30255,30329
6:59:17.411,-6,14,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.411,-4,13,1087,27809,24827,26244,24507,23872,30221,30293,30254,30329
6:59:17.411,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30254,30328
6:59:17.411,-6,14,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:17.411,-6,14,1087,27809,24826,26244,24507,23873,30219,30293,30255,30330
6:59:17.411,-6,14,1087,27809,24826,26244,24507,23873,30220,30293,30255,30330
6:59:17.411,-6,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.411,-6,13,1088,27809,24827,26245,24508,23872,30220,30294,30256,30329
6:59:17.411,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.411,-5,13,1088,27809,24827,26245,24507,23872,30220,30294,30255,30329
6:59:17.458,-5,13,1088,27809,24827,26245,24507,23873,30221,30294,30255,30330
6:59:17.458,-5,13,1088,27809,24827,26245,24508,23873,30221,30294,30256,30330
6:59:17.458,-5,14,1088,27809,24827,26245,24507,23873,30220,30294,30255,30330
6:59:17.458,-5,13,1088,27809,24827,26245,24507,23873,30221,30294,30255,30330
6:59:17.458,-5,13,1088,27809,24827,26245,24507,23872,30221,30294,30255,30330
6:59:17.458,-5,13,1088,27809,24827,26245,24507,23872,30221,30294,30255,30329
6:59:17.458,-4,12,1087,27809,24827,26244,24507,23872,30221,30294,30255,30329
6:59:17.458,-5,12,1088,27809,24827,26245,24507,23872,30221,30294,30255,30329
6:59:17.458,-5,12,1088,27809,24827,26245,24507,23872,30220,30294,30255,30329
6:59:17.458,-6,13,1088,27809,24827,26245,24507,23872,30220,30294,30255,30330
6:59:17.458,-6,13,1088,27809,24827,26245,24507,23873,30220,30294,30255,30330
6:59:17.458,-5,13,1088,27809,24827,26245,24507,23872,30220,30294,30255,30329
6:59:17.458,-5,13,1088,27809,24827,26245,24507,23872,30221,30294,30255,30329
6:59:17.458,-5,13,1088,27809,24827,26244,24507,23872,30221,30294,30255,30329
6:59:17.458,-5,13,1087,27809,24827,26244,24507,23871,30220,30293,30255,30328
6:59:17.458,-6,13,1087,27809,24826,26244,24507,23871,30220,30293,30255,30328
6:59:17.511,-6,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.511,-5,14,1087,27809,24827,26243,24507,23872,30220,30293,30254,30329
6:59:17.511,-5,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.511,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.511,-6,14,1087,27809,24826,26243,24507,23871,30219,30292,30255,30328
6:59:17.511,-6,14,1087,27809,24826,26243,24507,23872,30220,30292,30255,30329
6:59:17.511,-5,13,1087,27809,24826,26243,24506,23871,30219,30293,30254,30328
6:59:17.511,-6,14,1087,27809,24826,26243,24507,23872,30219,30292,30254,30329
6:59:17.511,-5,14,1088,27809,24827,26244,24507,23873,30220,30293,30255,30330
6:59:17.511,-5,14,1087,27809,24827,26244,24507,23873,30220,30293,30255,30330
6:59:17.511,-4,14,1087,27809,24827,26244,24506,23872,30221,30293,30254,30329
6:59:17.511,-4,13,1088,27809,24828,26244,24507,23872,30221,30294,30255,30329
6:59:17.511,-4,14,1087,27809,24827,26243,24506,23872,30221,30293,30254,30329
6:59:17.511,-4,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.511,-5,13,1087,27809,24827,26244,24506,23871,30220,30293,30254,30328
6:59:17.511,-5,13,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.511,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.560,-5,14,1087,27809,24827,26244,24507,23872,30221,30293,30255,30329
6:59:17.560,-4,14,1087,27809,24827,26244,24506,23873,30220,30293,30254,30330
6:59:17.560,-4,15,1087,27809,24827,26244,24506,23873,30220,30293,30254,30330
6:59:17.560,-4,14,1088,27809,24828,26244,24507,23872,30221,30293,30255,30330
6:59:17.560,-5,14,1088,27809,24827,26244,24507,23872,30221,30293,30255,30330
6:59:17.560,-5,14,1087,27809,24827,26244,24507,23872,30221,30293,30255,30329
6:59:17.560,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.560,-4,14,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:17.560,-6,14,1087,27809,24826,26243,24507,23872,30220,30293,30255,30329
6:59:17.560,-6,15,1087,27809,24826,26243,24507,23872,30220,30292,30255,30329
6:59:17.560,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.560,-5,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
